"clockTime","down","driveNetYards","drivePlayCount","driveSequenceNumber","driveTimeOfPossession","endClockTime","endYardLine","firstDown","goalToGo","nextPlayIsGoalToGo","nextPlayType","orderSequence","penaltyOnPlay","playClock","playDeleted","playDescription","playDescriptionWithJerseyNumbers","playId","playReviewStatus","isBigPlay","playType","playStats","prePlayByPlay","quarter","scoringPlay","scoringPlayType","shortDescription","specialTeamsPlay","stPlayType","timeOfDay","yardLine","yards","yardsToGo","latestPlay","possessionTeam.abbreviation","possessionTeam.nickName","possessionTeam.franchise.currentLogo.url","scoringTeam.id","scoringTeam.abbreviation","scoringTeam.nickName"
"07:24",3,50,11,3,"5:47","","NO 49",TRUE,FALSE,FALSE,"XP_KICK",478,FALSE,"9",FALSE,"(7:24) D.Cook left end to NO 49 for 7 yards (K.Alonso).","(7:24) 33-D.Cook left end to NO 49 for 7 yards (54-K.Alonso).",478,NA,FALSE,"RUSH","list(statId = c(3, 6, 10, 79), yards = c(0, 0, 7, 0), playerName = c(NA, NA, ""D.Cook"", ""K.Alonso""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, NA, ""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3034-3031fbc833ac""))","MIN  3-1  MIN 44",1,FALSE,NA,"(7:24) D.Cook left end to NO 49 for 7 yards (K.Alonso).",FALSE,NA,"18:24:40","MIN 44",7,1,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"06:42",1,50,11,3,"5:47","","NO 44",FALSE,FALSE,FALSE,"XP_KICK",503,FALSE,"6",FALSE,"(6:42) K.Cousins pass short middle to K.Rudolph to NO 44 for 5 yards (D.Davis). Pass 5, YAC 0","(6:42) 8-K.Cousins pass short middle to 82-K.Rudolph to NO 44 for 5 yards (56-D.Davis). Pass 5, YAC 0",503,NA,FALSE,"PASS","list(statId = c(15, 111, 21, 115, 113, 79), yards = c(5, 5, 5, 0, 0, 0), playerName = c(""K.Cousins"", ""K.Cousins"", ""K.Rudolph"", ""K.Rudolph"", ""K.Rudolph"", ""D.Davis""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", 
""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3739-383145dad36a"", ""32013030-2d30-3032-3739-383145dad36a"", ""32013030-2d30-3032-3739-383145dad36a"", ""32013030-2d30-3032-3936-3037bf74ff59""))","MIN  1-10  NO 49",1,FALSE,NA,"(6:42) K.Cousins pass short middle to K.Rudolph to NO 44 for 5 yards (D.Davis). Pass 5, YAC 0",FALSE,NA,"18:25:21","NO 49",5,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"06:06",2,50,11,3,"5:47","","NO 28",TRUE,FALSE,FALSE,"XP_KICK",527,FALSE,"11",FALSE,"(6:06) A.Mattison right end pushed ob at NO 28 for 16 yards (M.Williams).","(6:06) 25-A.Mattison right end pushed ob at NO 28 for 16 yards (43-M.Williams).",527,NA,FALSE,"RUSH","list(statId = c(3, 10, 79), yards = c(0, 16, 0), playerName = c(NA, ""A.Mattison"", ""M.Williams""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3033-3439-373266fec4d2"", ""32013030-2d30-3033-3338-39343397c6cc""))","MIN  2-5  NO 44",1,FALSE,NA,"(6:06) A.Mattison right end pushed ob at NO 28 for 16 yards (M.Williams).",FALSE,NA,"18:25:57","NO 44",16,5,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"05:40",1,50,11,3,"5:47","","NO 34",FALSE,FALSE,FALSE,"XP_KICK",557,FALSE,"10",FALSE,"(5:40) S.Diggs sacked at NO 34 for -6 yards (sack split by J.Jenkins and M.Brown). Thielen took the handoff sweeping left, handed to Diggs sweeping right, and Diggs was sacked before he could throw downfield.","(5:40) 14-S.Diggs sacked at NO 34 for -6 yards (sack split by 20-J.Jenkins and 90-M.Brown). Thielen took the handoff sweeping left, handed to Diggs sweeping right, and Diggs was sacked before he could throw downfield.",557,NA,NA,"SACK","list(statId = c(20, 84, 84, 110, 110, 82, 82), yards = c(-6, -6, -6, 0, 0, 0, 0), playerName = c(""S.Diggs"", ""J.Jenkins"", ""M.Brown"", ""J.Jenkins"", ""M.Brown"", ""J.Jenkins"", ""M.Brown""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", 
""NO"", ""NO"", ""NO"", ""NO"", ""NO"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3033-3135-383848cdfbb6"", ""32013030-2d30-3032-3936-383164609c06"", ""32013030-2d30-3033-3232-36311288bbe7"", ""32013030-2d30-3032-3936-383164609c06"", ""32013030-2d30-3033-3232-36311288bbe7"", ""32013030-2d30-3032-3936-383164609c06"", ""32013030-2d30-3033-3232-36311288bbe7""))","MIN  1-10  NO 28",1,FALSE,NA,"(5:40) S.Diggs sacked at NO 34 for -6 yards (sack split by J.Jenkins and M.Brown). Thielen took the handoff sweeping left, handed to Diggs sweeping right, and Diggs was sacked before he could throw downfield.",FALSE,NA,"18:26:36","NO 28",-6,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"04:52",2,50,11,3,"5:47","","NO 34",FALSE,FALSE,FALSE,"XP_KICK",585,FALSE,"2",FALSE,"(4:52) (Shotgun) K.Cousins pass incomplete deep middle to K.Rudolph (S.Tuttle).","(4:52) (Shotgun) 8-K.Cousins pass incomplete deep middle to 82-K.Rudolph (99-S.Tuttle).",585,NA,FALSE,"PASS","list(statId = c(14, 115, 85, 112), yards = c(0, 0, 0, 20), playerName = c(""K.Cousins"", ""K.Rudolph"", ""S.Tuttle"", ""K.Cousins""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""MIN"", ""MIN"", ""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3739-383145dad36a"", ""32013030-2d30-3033-3534-3039e2adb545"", ""32013030-2d30-3032-3936-303492e9d55e""
))","MIN  2-16  NO 34",1,FALSE,NA,"(4:52) (Shotgun) K.Cousins pass incomplete deep middle to K.Rudolph (S.Tuttle).",FALSE,NA,"18:27:23","NO 34",0,16,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"04:47",3,50,11,3,"5:47","","NO 25",FALSE,FALSE,FALSE,"XP_KICK",611,FALSE,"7",FALSE,"(4:47) (Shotgun) K.Cousins pass short middle to O.Johnson to NO 25 for 9 yards (V.Bell). Pass 4, YAC 5","(4:47) (Shotgun) 8-K.Cousins pass short middle to 81-O.Johnson to NO 25 for 9 yards (24-V.Bell). Pass 4, YAC 5",611,NA,FALSE,"PASS","list(statId = c(7, 15, 111, 21, 115, 113, 79), yards = c(0, 9, 5, 9, 0, 4, 0), playerName = c(NA, ""K.Cousins"", ""K.Cousins"", ""O.Johnson"", ""O.Johnson"", ""O.Johnson"", ""V.Bell""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", 
""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3530-3036102529fe"", ""32013030-2d30-3033-3530-3036102529fe"", ""32013030-2d30-3033-3530-3036102529fe"", ""32013030-2d30-3033-3239-3339a61e7393""))","MIN  3-16  NO 34",1,FALSE,NA,"(4:47) (Shotgun) K.Cousins pass short middle to O.Johnson to NO 25 for 9 yards (V.Bell). Pass 4, YAC 5",FALSE,NA,"18:28:04","NO 34",9,16,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"04:09",4,50,11,3,"5:47","04:05","",FALSE,FALSE,FALSE,"XP_KICK",635,FALSE,"8",FALSE,"(4:09) D.Bailey 43 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.","(4:09) 5-D.Bailey 43 yard field goal is GOOD, Center-58-A.Cutting, Holder-2-B.Colquitt.",635,NA,NA,"FIELD_GOAL","list(statId = 70, yards = 43, playerName = ""D.Bailey"", team.id = ""10043000-2019-8ed4-5a69-08ce2bf7af27"", team.abbreviation = ""MIN"", gsisPlayer.id = ""32013030-2d30-3032-3836-3630e498e688"")","MIN  4-7  NO 25",1,TRUE,"FG","(4:09) D.Bailey 43 yard field goal is GOOD, Center-A.Cutting, Holder-B.Colquitt.",TRUE,NA,"18:28:42","NO 25",43,7,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu","10043000-2019-8ed4-5a69-08ce2bf7af27","MIN","Vikings"
"04:05",0,4,3,4,"1:29","","NO 12",FALSE,FALSE,FALSE,"XP_KICK",658,TRUE,"3",FALSE,"D.Bailey kicks 63 yards from MIN 35 to NO 2. D.Harris to NO 25 for 23 yards (H.Hill). PENALTY on NO-R.Ortiz, Illegal Double-Team Block, 12 yards, enforced at NO 24.","5-D.Bailey kicks 63 yards from MIN 35 to NO 2. 11-D.Harris to NO 25 for 23 yards (24-H.Hill). PENALTY on NO-30-R.Ortiz, Illegal Double-Team Block, 12 yards, enforced at NO 24.",658,NA,NA,"KICK_OFF","list(statId = c(41, 45, 79, 93), yards = c(63, 22, 0, 12), playerName = c(""D.Bailey"", ""D.Harris"", ""H.Hill"", ""R.Ortiz""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO"", ""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3836-3630e498e688"", ""32013030-2d30-3033-3532-3135f132f2f7"", ""32013030-2d30-3033-3432-3133d49182f8"", ""32013030-2d30-3033-3333-3734e8583001""
))","MIN  KO  MIN 35",1,FALSE,NA,"D.Bailey kicks 63 yards from MIN 35 to NO 2. D.Harris to NO 25 for 23 yards (H.Hill). PENALTY on NO-R.Ortiz, Illegal Double-Team Block, 12 yards, enforced at NO 24.",TRUE,NA,"18:31:38","MIN 35",53,0,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"03:58",1,4,3,4,"1:29","","NO 17",FALSE,FALSE,FALSE,"XP_KICK",693,FALSE,"1",FALSE,"(3:58) (Shotgun) D.Brees pass short left to M.Thomas to NO 17 for 5 yards (X.Rhodes). Pass 5, YAC 0","(3:58) (Shotgun) 9-D.Brees pass short left to 13-M.Thomas to NO 17 for 5 yards (29-X.Rhodes). Pass 5, YAC 0",693,NA,FALSE,"PASS","list(statId = c(15, 111, 21, 115, 113, 79), yards = c(5, 5, 5, 0, 0, 0), playerName = c(""D.Brees"", ""D.Brees"", ""M.Thomas"", ""M.Thomas"", ""M.Thomas"", ""X.Rhodes""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""NO"", ""NO"", ""NO"", ""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3035-33318e1e348d"", 
""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3035-3735b599af52""))","NO  1-10  NO 12",1,FALSE,NA,"(3:58) (Shotgun) D.Brees pass short left to M.Thomas to NO 17 for 5 yards (X.Rhodes). Pass 5, YAC 0",FALSE,NA,"18:33:01","NO 12",5,10,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"03:24",2,4,3,4,"1:29","","NO 16",FALSE,FALSE,FALSE,"XP_KICK",717,FALSE,"12",FALSE,"(3:24) N.Easton reported in as eligible.  A.Kamara right tackle to NO 16 for -1 yards (A.Barr).","(3:24) 62-N.Easton reported in as eligible.  41-A.Kamara right tackle to NO 16 for -1 yards (55-A.Barr).",717,NA,FALSE,"RUSH","list(statId = c(10, 95, 79, 120, 402), yards = c(-1, -1, 0, 0, 1), playerName = c(""A.Kamara"", NA, ""A.Barr"", ""A.Barr"", ""A.Barr""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""NO"", ""MIN"", ""MIN"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3033-3339-3036f296898c"", NA, ""32013030-2d30-3033-3132-35365e470a5e"", ""32013030-2d30-3033-3132-35365e470a5e"", 
""32013030-2d30-3033-3132-35365e470a5e""))","NO  2-5  NO 17",1,FALSE,NA,"(3:24) N.Easton reported in as eligible.  A.Kamara right tackle to NO 16 for -1 yards (A.Barr).",FALSE,NA,"18:33:36","NO 17",-1,5,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"02:49",3,4,3,4,"1:29","","NO 16",FALSE,FALSE,FALSE,"XP_KICK",744,FALSE,"10",FALSE,"(2:49) (Shotgun) D.Brees pass incomplete short left to A.Kamara.","(2:49) (Shotgun) 9-D.Brees pass incomplete short left to 41-A.Kamara.",744,NA,FALSE,"PASS","list(statId = c(7, 14, 115, 112), yards = c(0, 0, 0, 1), playerName = c(NA, ""D.Brees"", ""A.Kamara"", ""D.Brees""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""NO"", ""NO"", ""NO"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3339-3036f296898c"", ""32013030-2d30-3032-3035-33318e1e348d""))","NO  3-6  NO 16",1,FALSE,NA,"(2:49) (Shotgun) D.Brees pass incomplete short left to A.Kamara.",FALSE,NA,"18:34:12","NO 16",0,6,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"02:45",4,4,3,4,"1:29","02:36","MIN 36",FALSE,FALSE,FALSE,"XP_KICK",766,FALSE,"11",FALSE,"(2:45) T.Morstead punts 48 yards to MIN 36, Center-Z.Wood, fair catch by M.Sherels.","(2:45) 6-T.Morstead punts 48 yards to MIN 36, Center-49-Z.Wood, fair catch by 35-M.Sherels.",766,NA,NA,"PUNT","list(statId = c(29, 39), yards = c(48, 0), playerName = c(""T.Morstead"", ""M.Sherels""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""MIN""), gsisPlayer.id = c(""32013030-2d30-3032-3731-3134953fb9f3"", ""32013030-2d30-3032-3735-3437429c92e6""))","NO  4-6  NO 16",1,FALSE,NA,"(2:45) T.Morstead punts 48 yards to MIN 36, Center-Z.Wood, fair catch by M.Sherels.",TRUE,NA,"18:34:47","NO 16",48,6,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
"02:36",1,7,4,5,"2:44","","MIN 47",TRUE,FALSE,FALSE,"XP_KICK",785,FALSE,"19",FALSE,"(2:36) D.Cook left end ran ob at MIN 47 for 11 yards (V.Bell).","(2:36) 33-D.Cook left end ran ob at MIN 47 for 11 yards (24-V.Bell).",785,NA,FALSE,"RUSH","list(statId = c(3, 10, 79), yards = c(0, 11, 0), playerName = c(NA, ""D.Cook"", ""V.Bell""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3239-3339a61e7393""))","MIN  1-10  MIN 36",1,FALSE,NA,"(2:36) D.Cook left end ran ob at MIN 47 for 11 yards (V.Bell).",FALSE,NA,"18:37:39","MIN 36",11,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"02:17",1,7,4,5,"2:44","","50",FALSE,FALSE,FALSE,"XP_KICK",811,FALSE,"22",FALSE,"(2:17) D.Cook left end to 50 for 3 yards (D.Onyemata).","(2:17) 33-D.Cook left end to 50 for 3 yards (93-D.Onyemata).",811,NA,FALSE,"RUSH","list(statId = c(10, 79), yards = c(3, 0), playerName = c(""D.Cook"", ""D.Onyemata""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3033-3338-39337f9ee497"", ""32013030-2d30-3033-3330-353144e2eaf1""))","MIN  1-10  MIN 47",1,FALSE,NA,"(2:17) D.Cook left end to 50 for 3 yards (D.Onyemata).",FALSE,NA,"18:38:04","MIN 47",3,10,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"01:43",2,7,4,5,"2:44","","MIN 40",FALSE,FALSE,FALSE,"XP_KICK",832,TRUE,"11",FALSE,"(1:43) A.Mattison left end to NO 38 for 12 yards (D.Onyemata). PENALTY on MIN-A.Thielen, Offensive Holding, 10 yards, enforced at 50 - No Play.","(1:43) 25-A.Mattison left end to NO 38 for 12 yards (93-D.Onyemata). PENALTY on MIN-19-A.Thielen, Offensive Holding, 10 yards, enforced at 50 - No Play.",832,NA,NA,"PENALTY","list(statId = 93, yards = 10, playerName = ""A.Thielen"", team.id = ""10043000-2019-8ed4-5a69-08ce2bf7af27"", team.abbreviation = ""MIN"", gsisPlayer.id = ""32013030-2d30-3033-3030-3335960ad201"")","MIN  2-7  50",1,FALSE,NA,"(1:43) A.Mattison left end to NO 38 for 12 yards (D.Onyemata). PENALTY on MIN-A.Thielen, Offensive Holding, 10 yards, enforced at 50 - No Play.",FALSE,NA,"18:38:38","50",-10,7,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"01:23",2,7,4,5,"2:44","","MIN 49",FALSE,FALSE,FALSE,"XP_KICK",864,FALSE,"11",FALSE,"(1:23) K.Cousins pass short right to K.Rudolph to MIN 49 for 9 yards (M.Lattimore). Pass 2, YAC 7","(1:23) 8-K.Cousins pass short right to 82-K.Rudolph to MIN 49 for 9 yards (23-M.Lattimore). Pass 2, YAC 7",864,NA,FALSE,"PASS","list(statId = c(15, 111, 21, 115, 113, 79), yards = c(9, 2, 9, 0, 7, 0), playerName = c(""K.Cousins"", ""K.Cousins"", ""K.Rudolph"", ""K.Rudolph"", ""K.Rudolph"", ""M.Lattimore""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""MIN"", ""MIN"", ""MIN"", ""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3936-303492e9d55e"", 
""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3032-3739-383145dad36a"", ""32013030-2d30-3032-3739-383145dad36a"", ""32013030-2d30-3032-3739-383145dad36a"", ""32013030-2d30-3033-3338-37349e488892""))","MIN  2-17  MIN 40",1,FALSE,NA,"(1:23) K.Cousins pass short right to K.Rudolph to MIN 49 for 9 yards (M.Lattimore). Pass 2, YAC 7",FALSE,NA,"18:39:27","MIN 40",9,17,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"00:49",3,7,4,5,"2:44","","MIN 43",FALSE,FALSE,FALSE,"XP_KICK",888,FALSE,"15",FALSE,"(:49) (Shotgun) K.Cousins sacked at MIN 43 for -6 yards (T.Hendrickson).","(:49) (Shotgun) 8-K.Cousins sacked at MIN 43 for -6 yards (91-T.Hendrickson).",888,NA,NA,"SACK","list(statId = c(7, 20, 83, 110, 79, 120, 402), yards = c(0, -6, -6, 0, 0, 0, 6), playerName = c(NA, ""K.Cousins"", ""T.Hendrickson"", ""T.Hendrickson"", ""T.Hendrickson"", ""T.Hendrickson"", ""T.Hendrickson""), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", 
""MIN"", ""NO"", ""NO"", ""NO"", ""NO"", ""NO""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3936-303492e9d55e"", ""32013030-2d30-3033-3339-33352d286993"", ""32013030-2d30-3033-3339-33352d286993"", ""32013030-2d30-3033-3339-33352d286993"", ""32013030-2d30-3033-3339-33352d286993"", ""32013030-2d30-3033-3339-33352d286993""))","MIN  3-8  MIN 49",1,FALSE,NA,"(:49) (Shotgun) K.Cousins sacked at MIN 43 for -6 yards (T.Hendrickson).",FALSE,NA,"18:40:02","MIN 49",-6,8,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"",0,7,4,5,"2:44","","",FALSE,FALSE,FALSE,"XP_KICK",911,FALSE,"0",FALSE,"END QUARTER 1","END QUARTER 1",911,NA,NA,"END_QUARTER","list()","END QTR 1",1,FALSE,NA,"END QUARTER 1",FALSE,NA,"","",0,0,NA,NA,NA,NA,NA,NA,NA
"15:00",4,7,4,5,"2:44","14:52","MIN 43",FALSE,FALSE,FALSE,"XP_KICK",932,FALSE,"13",FALSE,"(15:00) B.Colquitt punts 57 yards to end zone, Center-A.Cutting, Touchback.","(15:00) 2-B.Colquitt punts 57 yards to end zone, Center-58-A.Cutting, Touchback.",932,NA,NA,"PUNT","list(statId = c(32, 40), yards = c(57, 0), playerName = c(""B.Colquitt"", NA), team.id = c(""10043000-2019-8ed4-5a69-08ce2bf7af27"", ""10043300-2019-7a23-65e6-76dca4e10c9a""), team.abbreviation = c(""MIN"", ""NO""), gsisPlayer.id = c(""32013030-2d30-3032-3635-31361c4d7f0a"", NA))","MIN  4-14  MIN 43",2,FALSE,NA,"(15:00) B.Colquitt punts 57 yards to end zone, Center-A.Cutting, Touchback.",TRUE,NA,"18:43:41","MIN 43",0,14,NA,"MIN","Vikings","https://static.www.nfl.com/image/private/{formatInstructions}/league/havlqjq5ynlvco4l9pgu",NA,NA,NA
"14:52",1,18,4,6,"1:48","","NO 35",TRUE,FALSE,FALSE,"XP_KICK",949,FALSE,"10",FALSE,"(14:52) D.Brees pass short left to M.Thomas pushed ob at NO 35 for 15 yards (X.Rhodes). Pass 15, YAC 0","(14:52) 9-D.Brees pass short left to 13-M.Thomas pushed ob at NO 35 for 15 yards (29-X.Rhodes). Pass 15, YAC 0",949,NA,FALSE,"PASS","list(statId = c(4, 15, 111, 21, 115, 113, 79), yards = c(0, 15, 15, 15, 0, 0, 0), playerName = c(NA, ""D.Brees"", ""D.Brees"", ""M.Thomas"", ""M.Thomas"", ""M.Thomas"", ""X.Rhodes""), team.id = c(""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043300-2019-7a23-65e6-76dca4e10c9a"", ""10043000-2019-8ed4-5a69-08ce2bf7af27""), team.abbreviation = c(""NO"", ""NO"", ""NO"", 
""NO"", ""NO"", ""NO"", ""MIN""), gsisPlayer.id = c(NA, ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3032-3035-33318e1e348d"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3237-36359afa5261"", ""32013030-2d30-3033-3035-3735b599af52""))","NO  1-10  NO 20",2,FALSE,NA,"(14:52) D.Brees pass short left to M.Thomas pushed ob at NO 35 for 15 yards (X.Rhodes). Pass 15, YAC 0",FALSE,NA,"18:44:57","NO 20",15,10,NA,"NO","Saints","https://static.www.nfl.com/image/private/{formatInstructions}/league/grhjkahghjkk17v43hdx",NA,NA,NA
